"pathway","pval","padj","log2err","ES","NES","size","query_gene","rank_by_NES","self_enrichment_rank"
"IRF8",0.706806282722513,0.872766684182869,0.0553642837725362,0.229426369937689,0.867012437032171,48,"ZC3H11A",94,25
"KAT2A",0.0273902874087014,0.470199933849374,0.352487857583619,-0.327210994849105,-1.39732936590553,67,"ZC3H11A",3,25
"KLF4",0.854838709677419,0.934177442528736,0.0307037368093842,0.165121247262546,0.886419962518334,596,"ZC3H11A",90,25
"MAX",0.0784711935303689,0.568355855855856,0.287805130535564,-0.174322340716539,-1.07243158173449,1649,"ZC3H11A",42,25
"MYC",3.94446274891465e-05,0.00406279663138209,0.557332238758646,-0.265568223534783,-1.52280227428724,477,"ZC3H11A",1,25
"MYC",0.321428571428571,0.675655976676385,0.211400189384923,-0.168522466801271,-1.02457872998495,1219,"ZC3H11A",51,25
"MYOD1",0.215411558669002,0.622196516933359,0.122107920287081,0.298285726251955,1.14777137898087,52,"ZC3H11A",20,25
"NANOG",0.287277701778386,0.647502985179462,0.0886261133285098,0.213733130013822,1.07312893367037,292,"ZC3H11A",41,25
"NELFE",0.245454545454545,0.622196516933359,0.154190966581424,-0.210520532865995,-1.08503650646351,181,"ZC3H11A",38,25
"NFE2L2",0.219794344473008,0.622196516933359,0.100633389423036,0.20803341717097,1.0913791810549,452,"ZC3H11A",35,25
"NFIC",0.173252279635258,0.59316446187873,0.186432558434075,-0.219078727816908,-1.13552461401249,190,"ZC3H11A",23,25
"NFYA",0.529082774049217,0.813366055627901,0.0482149710025564,0.174214693913148,0.985871981343606,1538,"ZC3H11A",64,25
"NFYB",0.685263157894737,0.872766684182869,0.0334561741060507,0.1681475665152,0.963265438014573,2446,"ZC3H11A",71,25
"NR2C2",0.0322110086519203,0.473961984449685,0.321775918075361,-0.239240487728582,-1.29256167195323,268,"ZC3H11A",7,25
"NRF1",0.00162649431309322,0.0558429714162007,0.45505986738723,0.22723271469605,1.27887914181845,1369,"ZC3H11A",8,25
"PBX3",0.496991576413959,0.799079552925707,0.0544555953940371,0.180579956597428,0.988029844973662,810,"ZC3H11A",62,25
"PML",0.0438641352720615,0.556756756756757,0.321775918075361,-0.184493303477295,-1.11626845132489,1162,"ZC3H11A",29,25
"POU5F1",0.0540540540540541,0.556756756756757,0.245041785430996,0.293046553301001,1.322737032384,133,"ZC3H11A",5,25
"PPARD",0.169724770642202,0.59316446187873,0.129442887745046,0.254793427039891,1.1730394371125,146,"ZC3H11A",17,25
"PPARG",0.651226158038147,0.872766684182869,0.0477342401407188,0.183708536617572,0.938576542021294,350,"ZC3H11A",81,25
"RAD21",0.0529725661880057,0.556756756756757,0.321775918075361,-0.209280636506143,-1.19758803156864,481,"ZC3H11A",12,25
"RCOR1",0.400763358778626,0.764418999151824,0.0673623868166279,0.191455852230586,1.01633947017637,516,"ZC3H11A",53,25
"RELA",0.917241379310345,0.944758620689655,0.0758886900606117,-0.158118017060533,-0.849939203527942,256,"ZC3H11A",98,25
"REST",0.235955056179775,0.622196516933359,0.110122263835536,0.268103150651117,1.14559252212105,86,"ZC3H11A",21,25
"REST",0.155149934810952,0.59316446187873,0.124434168630393,0.21453553803716,1.12129227492562,440,"ZC3H11A",28,25
"RFX5",0.253711201079622,0.622196516933359,0.0949751525905595,0.209424810082304,1.07712391114522,373,"ZC3H11A",40,25
"RUNX1",0.248192771084337,0.622196516933359,0.0897104652742981,0.194867030651391,1.06591584265309,808,"ZC3H11A",45,25
"SALL4",0.916544655929722,0.944758620689655,0.0353157046479879,0.168417684502745,0.804310218242456,196,"ZC3H11A",102,25
"SIN3A",0.173913043478261,0.59316446187873,0.271288554688953,-0.175806918258181,-1.05639867595037,880,"ZC3H11A",47,25
"SIX5",0.72289156626506,0.872766684182869,0.12384217120105,-0.160612740381703,-0.944464115036413,702,"ZC3H11A",78,25
"SMAD4",0.187039764359352,0.602034241531664,0.119887845115423,0.23637894655081,1.12965796504105,198,"ZC3H11A",26,25
"SMC3",0.579013906447535,0.839977920621072,0.0496901392724606,0.18172689709116,0.968306552327439,557,"ZC3H11A",67,25
"SOX2",0.10148849797023,0.571611526147279,0.160801401070022,0.228978545761062,1.17821457871484,377,"ZC3H11A",16,25
"SP1",0.567357512953368,0.834826054774241,0.0517405459873163,0.182599299107487,0.964214783427139,503,"ZC3H11A",69,25
"SP2",0.463560334528076,0.799079552925707,0.0573667426768556,0.183957196963053,0.99883358851545,685,"ZC3H11A",58,25
"SPI1",0.72258064516129,0.872766684182869,0.128788713061714,-0.159021936842168,-0.960638383778375,943,"ZC3H11A",74,25
"SPI1",0.745664739884393,0.872766684182869,0.118815039412263,-0.157919340513666,-0.939774423913036,776,"ZC3H11A",80,25
"SRF",0.456366237482117,0.799079552925707,0.0667426134241917,0.205842989829967,0.999624556854601,217,"ZC3H11A",57,25
"STAT3",0.109854604200323,0.571611526147279,0.169570644405628,0.286574671867682,1.25101875405308,101,"ZC3H11A",11,25
"STAT3",0.670157068062827,0.872766684182869,0.0445961615888961,0.179002948814591,0.941660557706868,477,"ZC3H11A",79,25
"STAT5A",0.311349693251534,0.668104550102249,0.0905428948469474,0.229758435954442,1.06357320813527,157,"ZC3H11A",46,25
"SUZ12",0.9002849002849,0.944758620689655,0.0348652196832942,0.168257041977943,0.822521103106773,228,"ZC3H11A",101,25
"TAF1",0.470649895178197,0.799079552925707,0.0506004243853618,0.175025948034225,1.00296095837655,2615,"ZC3H11A",56,25
"TAF7",0.00115493598615844,0.0558429714162007,0.45505986738723,-0.246297278229529,-1.40147286402451,441,"ZC3H11A",2,25
"TCF3",0.492772667542707,0.799079552925707,0.0589694466690997,0.188173313787662,0.987435841943771,470,"ZC3H11A",63,25
"TCF3",0.890818858560794,0.944758620689655,0.0286449572929609,0.162411040367517,0.873798794274489,624,"ZC3H11A",92,25
"TCF7L2",0.755725190839695,0.874603310747062,0.0919686140000427,-0.164970578906237,-0.930242648653383,386,"ZC3H11A",83,25
"TP53",0.870689655172414,0.934177442528736,0.0692836467392548,-0.172327242614879,-0.845439901156657,140,"ZC3H11A",99,25
"TP63",0.0687898089171975,0.568355855855856,0.191892240384838,0.223076634490025,1.18612732928399,521,"ZC3H11A",14,25
"TRIM28",0.0888529886914378,0.571611526147279,0.190023305279108,0.299135767046812,1.27198377214443,85,"ZC3H11A",9,25
"TRIM28",0.992012779552716,0.992012779552716,0.0356933083353341,0.149088488885469,0.659368079290841,107,"ZC3H11A",103,25
"UBTF",0.125435540069686,0.59316446187873,0.131457611642763,0.196673086744692,1.10152341812504,1222,"ZC3H11A",32,25
"USF1",0.283870967741935,0.647502985179462,0.213927855492356,-0.170776819810002,-1.03001140579419,993,"ZC3H11A",50,25
"USF2",0.105199516324063,0.571611526147279,0.148261500475107,0.208058640053844,1.13474875576203,765,"ZC3H11A",24,25
"VDR",0.0827702702702703,0.568355855855856,0.20207170902116,0.360567447804624,1.33857635166752,43,"ZC3H11A",4,25
"YY1",0.110992529348986,0.571611526147279,0.134273452883202,0.19202199987606,1.09616397887877,2111,"ZC3H11A",34,25
"YY1",0.771708683473389,0.883177715530657,0.0412376090540065,0.179488831445589,0.88860914097959,262,"ZC3H11A",89,25
"ZBTB33",0.565420560747664,0.834826054774241,0.123257226381337,-0.168728805323938,-0.966750998071626,518,"ZC3H11A",68,25
"ZBTB7A",0.825740318906606,0.924470139645439,0.0281514818960232,0.163497903695237,0.922192133304942,1414,"ZC3H11A",85,25
"ZC3H11A",0.243548387096774,0.622196516933359,0.108394255853397,0.269965971358433,1.13050263806062,77,"ZC3H11A",25,25
"ZEB1",0.721367521367521,0.872766684182869,0.053457214108991,0.21853869081265,0.855404360075715,55,"ZC3H11A",96,25
"ZKSCAN1",0.274636510500808,0.647502985179462,0.100990587455923,0.258978082906974,1.10122544706329,85,"ZC3H11A",33,25
"ZMIZ1",0.73444976076555,0.872766684182869,0.0362254755857254,0.170616090104615,0.926391639521829,700,"ZC3H11A",84,25
"ZNF384",0.0742574257425743,0.568355855855856,0.181383128498408,0.217944642683709,1.1697417283999,588,"ZC3H11A",19,25
"AR",0.455813953488372,0.853615221987315,0.0925528864684773,0.182381044775724,0.997858669703944,431,"ZEB1",56,46
"ATF2",0.137404580152672,0.560255597803126,0.191892240384838,0.175721153658857,1.057985559483,2025,"ZEB1",40,46
"ATF3",0.866171003717472,0.972276707530648,0.0488970772260102,-0.183651068486687,-0.798437069882586,85,"ZEB1",100,46
"BCL3",0.160877513711152,0.560255597803126,0.147331213699377,-0.239530546823679,-1.14900377868692,160,"ZEB1",16,46
"BCLAF1",0.0846325167037862,0.458797327394209,0.231126709673834,0.203209064194884,1.14249219356497,605,"ZEB1",21,46
"BHLHE40",0.131868131868132,0.560255597803126,0.181383128498408,0.219864431805883,1.14022621176692,268,"ZEB1",22,46
"BRCA1",0.792553191489362,0.956545292729172,0.070113215764256,0.157640624027724,0.956363745682378,2347,"ZEB1",71,46
"CBX3",0.653767820773931,0.886027441312038,0.066436413766281,0.22378049344153,0.892419907533128,53,"ZEB1",90,46
"CEBPB",0.191397849462366,0.560255597803126,0.14641623786055,0.248927183688472,1.14287711607327,113,"ZEB1",19,46
"CEBPD",0.167567567567568,0.560255597803126,0.142901149386948,-0.20057564727876,-1.09689781482178,541,"ZEB1",32,46
"CHD1",0.253456221198157,0.619486768243785,0.130105630751129,0.189690857952675,1.05064506056492,526,"ZEB1",41,46
"CREB1",0.527027027027027,0.871960409967846,0.0678338263479455,-0.16871311962887,-0.988266929341202,1625,"ZEB1",59,46
"CREB1",0.782909930715935,0.956545292729172,0.0637845390312975,0.161576604647442,0.944689801497603,1124,"ZEB1",75,46
"CTCF",0.37347294938918,0.770550959338145,0.0875697115548511,-0.179474241655831,-1.01547483688003,939,"ZEB1",52,46
"E2F1",0.523550724637681,0.871960409967846,0.0716527366829457,-0.177532519047403,-0.985107154119885,673,"ZEB1",61,46
"E2F4",0.796396396396396,0.956545292729172,0.0513223330421143,-0.166499032181182,-0.916983882451277,613,"ZEB1",84,46
"E2F6",0.541800643086817,0.871960409967846,0.0640703750499722,-0.166865235450903,-0.989924124599236,2119,"ZEB1",58,46
"EGR1",0.150976909413854,0.560255597803126,0.150169802128406,-0.234642559199811,-1.1473489785525,181,"ZEB1",17,46
"EGR1",0.389016018306636,0.770550959338145,0.100990587455923,0.189954755872733,1.02381409716273,368,"ZEB1",49,46
"ELF1",0.0471544715447154,0.401860744297719,0.266350657088526,-0.190076183445198,-1.11987204264645,1798,"ZEB1",28,46
"ERG",0.181034482758621,0.560255597803126,0.151148761385484,0.252972470682831,1.14275054836759,108,"ZEB1",20,46
"ESR1",0.0210612695414481,0.221290922708672,0.352487857583619,-0.363077875505978,-1.47096107011532,61,"ZEB1",1,46
"ETS1",0.512104283054004,0.871960409967846,0.0741758965588009,-0.211171436408641,-0.980560549717111,130,"ZEB1",62,46
"EZH2",0.440074906367041,0.853615221987315,0.0824344091527096,-0.235976524618553,-1.01847747016353,83,"ZEB1",51,46
"EZH2",0.0950570342205323,0.489543726235741,0.199915231309662,-0.366874569886419,-1.33300622437949,34,"ZEB1",8,46
"FLI1",0.963302752293578,0.972746896923907,0.0536769600638126,0.15369884835495,0.851991743117011,516,"ZEB1",95,46
"FOS",0.347826086956522,0.756471785922048,0.107972360317345,0.187503608455779,1.02871531620706,437,"ZEB1",48,46
"FOSL2",0.0546218487394958,0.401860744297719,0.282013350011725,0.306191810407914,1.32107462355591,82,"ZEB1",9,46
"FOXA1",0.70188679245283,0.926850507982583,0.0593487680335629,-0.194579418664645,-0.893177119210395,119,"ZEB1",89,46
"FOXA2",0.525423728813559,0.871960409967846,0.0795564677235957,0.20378603491706,0.987913350203261,154,"ZEB1",60,46
"FOXM1",0.195817490494297,0.560255597803126,0.135002033828631,-0.266184580210511,-1.14452749264587,82,"ZEB1",18,46
"FOXP2",0.471028037383178,0.866355140186916,0.0787113806986485,-0.217542321963621,-1.00278678320386,123,"ZEB1",54,46
"GABPA",0.798668885191348,0.956545292729172,0.0475434194201301,-0.161441642217623,-0.94492383743882,1553,"ZEB1",74,46
"GATA1",0.585964912280702,0.876784655999138,0.0645031249656493,-0.179085361512516,-0.964600665617991,453,"ZEB1",67,46
"GATA2",0.527972027972028,0.871960409967846,0.0694481442003175,-0.181648246643657,-0.978698870053249,448,"ZEB1",63,46
"HDAC2",0.936802973977695,0.972276707530648,0.0453152441270267,-0.167291766208635,-0.765319017171897,116,"ZEB1",102,46
"HNF4A",0.250447227191413,0.619486768243785,0.11331290842208,-0.193180461937977,-1.06740417129104,622,"ZEB1",38,46
"IRF1",0.573712255772647,0.876784655999138,0.066132620475844,-0.196806092497673,-0.962337224628662,181,"ZEB1",68,46
"IRF3",0.7,0.926850507982583,0.0560595875032335,-0.173144707037943,-0.932602744559665,453,"ZEB1",78,46
"IRF8",0.975155279503106,0.975155279503106,0.0484087618816951,0.170570802037,0.665529720962591,48,"ZEB1",103,46
"KAT2A",0.0214845556027837,0.221290922708672,0.352487857583619,0.352436487643196,1.46382905515571,67,"ZEB1",2,46
"KLF4",0.764388489208633,0.956545292729172,0.0531298054705469,-0.167828699871849,-0.922773979426836,596,"ZEB1",83,46
"MAX",0.0395262256971723,0.37010920425534,0.321775918075361,0.186354692561872,1.110097487271,1649,"ZEB1",30,46
"MYC",0.000732157226640395,0.0251373981146536,0.477270815362862,0.256900262835868,1.41347462260813,477,"ZEB1",4,46
"MYC",5.23553718666512e-06,0.000539260330226507,0.610526878385931,0.239020261693051,1.40005874121796,1219,"ZEB1",6,46
"MYOD1",0.454732510288066,0.853615221987315,0.0857844408075645,0.253092408066637,1.0014809124192,52,"ZEB1",55,46
"NANOG",0.943957968476357,0.972276707530648,0.0422468188360053,-0.16093991194869,-0.832194807450408,292,"ZEB1",98,46
"NELFE",0.58436944937833,0.876784655999138,0.0652353056017703,-0.196292129995543,-0.959824064382524,181,"ZEB1",69,46
"NFE2L2",0.127622377622378,0.560255597803126,0.163180127180689,-0.208431829411887,-1.12383555272437,452,"ZEB1",27,46
"NFIC",0.642105263157895,0.883731431966726,0.0601186142531851,-0.190726711579945,-0.939005934024454,190,"ZEB1",77,46
"NFYA",0.271812080536913,0.636287370347773,0.103958471559957,-0.176889136344044,-1.03352977904405,1538,"ZEB1",47,46
"NFYB",0.52,0.871960409967846,0.0658311958368866,-0.166949654820104,-0.993898192437633,2446,"ZEB1",57,46
"NR2C2",0.134065934065934,0.560255597803126,0.179782316298324,0.218610070235761,1.13372103978645,268,"ZEB1",24,46
"NRF1",0.642335766423358,0.883731431966726,0.0762797180809272,0.164948046019554,0.972616932818557,1369,"ZEB1",65,46
"PBX3",0.894642857142857,0.972276707530648,0.0455878202571231,-0.159366687180499,-0.894414869517519,810,"ZEB1",88,46
"PML",0.00517081268749374,0.106518741362371,0.407017918923954,0.205111593958975,1.199686902952,1162,"ZEB1",13,46
"POU5F1",0.0757575757575758,0.458797327394209,0.224966093540314,-0.26913626604057,-1.24690598019379,133,"ZEB1",11,46
"PPARD",0.0617977528089888,0.424344569288389,0.248911114434702,-0.274809512821881,-1.28902331187458,146,"ZEB1",10,46
"PPARG",0.78158844765343,0.956545292729172,0.0522693317499306,-0.173294850011393,-0.911783518103768,350,"ZEB1",85,46
"RAD21",0.319223985890653,0.72478182247032,0.0972150808846466,-0.192972300245446,-1.0465159427738,481,"ZEB1",45,46
"RCOR1",0.103211009174312,0.506225425950197,0.211400189384923,0.203026352242604,1.12542662223723,516,"ZEB1",26,46
"RELA",0.914285714285714,0.972276707530648,0.0445961615888961,-0.164954422974761,-0.839096477253114,256,"ZEB1",97,46
"REST",0.257510729613734,0.619486768243785,0.12384217120105,0.256214564259042,1.11262672241099,86,"ZEB1",29,46
"REST",0.929701230228471,0.972276707530648,0.0431036828790402,-0.159725909518319,-0.857454995244348,440,"ZEB1",92,46
"RFX5",0.00285645033091347,0.0735535960210218,0.431707695803346,-0.261188864198981,-1.38204882718799,373,"ZEB1",7,46
"RUNX1",0.64349376114082,0.883731431966726,0.0607719451853533,-0.170758707944356,-0.958762009414431,808,"ZEB1",70,46
"SALL4",0.859649122807018,0.972276707530648,0.0466015072985992,-0.171598075122799,-0.849428121551474,196,"ZEB1",96,46
"SIN3A",0.235294117647059,0.619486768243785,0.134273452883202,0.181868351090989,1.04846251417539,880,"ZEB1",42,46
"SIX5",0.932604735883424,0.972276707530648,0.0445961615888961,-0.157090845919486,-0.874522365999635,702,"ZEB1",91,46
"SMAD4",0.955607476635514,0.972746896923907,0.0549073703290958,0.159637909341227,0.798402320658553,198,"ZEB1",101,46
"SMC3",0.163003663003663,0.560255597803126,0.14641623786055,-0.200143758755838,-1.09431658754489,557,"ZEB1",33,46
"SOX2",0.186832740213523,0.560255597803126,0.133554954557592,-0.207066086495404,-1.09898860058134,377,"ZEB1",31,46
"SP1",0.539351851851852,0.871960409967846,0.0828962134571565,0.176685496105528,0.977373291838795,503,"ZEB1",64,46
"SP2",0.0837004405286344,0.458797327394209,0.231126709673834,0.199072782183497,1.12836342564023,685,"ZEB1",25,46
"SPI1",0.352530541012216,0.756471785922048,0.0908241419007155,-0.180364512250974,-1.02164256116145,943,"ZEB1",50,46
"SPI1",0.191489361702128,0.560255597803126,0.131457611642763,-0.191612768857863,-1.07394330486922,776,"ZEB1",37,46
"SRF",0.585034013605442,0.876784655999138,0.0774767547848578,0.191554523341228,0.969235309128701,217,"ZEB1",66,46
"STAT3",0.849462365591398,0.972276707530648,0.0565299525056311,0.184886246069166,0.824917597603765,101,"ZEB1",99,46
"STAT3",0.166281755196305,0.560255597803126,0.16440575583821,0.197372052931192,1.0859482390197,477,"ZEB1",35,46
"STAT5A",0.00781722912023394,0.134195766564016,0.380730400722792,-0.299691845887626,-1.42965075303495,157,"ZEB1",3,46
"SUZ12",0.32368896925859,0.72478182247032,0.0978773277424561,-0.207700374682469,-1.04695737114736,228,"ZEB1",43,46
"TAF1",9.10097389052475e-05,0.00468700155362025,0.538434096309916,0.20268638066437,1.23476112617003,2615,"ZEB1",12,46
"TAF7",0.0525516106032868,0.401860744297719,0.321775918075361,0.218220680398887,1.19710300714911,441,"ZEB1",14,46
"TCF3",0.629432624113475,0.883731431966726,0.0615706755421678,-0.176140630740285,-0.952795875563056,470,"ZEB1",72,46
"TCF3",0.382882882882883,0.770550959338145,0.100990587455923,0.179366118558896,1.0104166253708,624,"ZEB1",53,46
"TCF7L2",0.940774487471526,0.972276707530648,0.0544555953940371,0.158117448187704,0.855457326883168,386,"ZEB1",94,46
"TP53",0.0189111009693966,0.221290922708672,0.352487857583619,-0.299156335606439,-1.40081986689959,140,"ZEB1",5,46
"TP63",0.735815602836879,0.94891122278057,0.0542315935495841,-0.169198965496468,-0.923715775541055,521,"ZEB1",80,46
"TRIM28",0.587360594795539,0.876784655999138,0.0672065093710464,-0.217040887002978,-0.943601860263272,85,"ZEB1",76,46
"TRIM28",0.258620689655172,0.619486768243785,0.12384217120105,0.242651445962045,1.09265794858011,107,"ZEB1",34,46
"UBTF",0.0175302124270537,0.221290922708672,0.352487857583619,0.194078063516578,1.13846940184839,1222,"ZEB1",23,46
"USF1",0.256944444444444,0.619486768243785,0.129442887745046,0.180977457447113,1.04681214036807,993,"ZEB1",44,46
"USF2",0.844097995545657,0.972276707530648,0.0584693210386381,0.161660318216639,0.922819009592586,765,"ZEB1",82,46
"VDR",0.604508196721312,0.883731431966726,0.070619624712259,0.244908329848242,0.926424373444257,43,"ZEB1",79,46
"YY1",0.0822281167108753,0.458797327394209,0.257206466468838,0.17877987472233,1.07716754584892,2111,"ZEB1",36,46
"YY1",0.903296703296703,0.972276707530648,0.0546808488785442,0.165364692586611,0.856611417282481,262,"ZEB1",93,46
"ZBTB33",0.894977168949772,0.972276707530648,0.0568864160475701,0.162041766225944,0.898703997298035,518,"ZEB1",87,46
"ZBTB7A",0.737018425460637,0.94891122278057,0.051530912208539,-0.16365536223382,-0.952292201551083,1414,"ZEB1",73,46
"ZC3H11A",0.182203389830508,0.560255597803126,0.149207542435322,0.272960397463465,1.1614632872212,77,"ZEB1",15,46
"ZEB1",0.381147540983607,0.770550959338145,0.0956031492204301,0.260602493003057,1.04635412826841,55,"ZEB1",46,46
"ZKSCAN1",0.631465517241379,0.883731431966726,0.0709609456938284,0.212885477232878,0.923294414286651,85,"ZEB1",81,46
